cycle,session_index,session_id,start_utc,end_utc,start_epoch,end_epoch,offered_packets,sent_packets,failed_packets,returncode,accounting_ok,tcpreplay_duration_s,suricata_alerts,rf_reference_positive,provenance_tier,source_timestamp_correlated,min_alert_rf_delta_s,incident_key
32,5,E1_TEST_SCAN_03,2026-09-21T19:17:42.066054Z,2026-09-21T19:17:43.699913Z,1790018262.066054,1790018263.699913,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_SCAN_03
32,6,E1_TEST_BRUTE_01,2026-09-21T19:17:44.203193Z,2026-09-21T19:17:55.493973Z,1790018264.203193,1790018275.493973,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_BRUTE_01
32,7,E1_TEST_BRUTE_02,2026-09-21T19:17:55.995141Z,2026-09-21T19:18:07.147865Z,1790018275.995141,1790018287.147865,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_BRUTE_02
32,8,E1_TEST_BRUTE_03,2026-09-21T19:18:07.649118Z,2026-09-21T19:18:18.847889Z,1790018287.649118,1790018298.847889,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_BRUTE_03
32,9,E1_TEST_DOS_01,2026-09-21T19:18:19.349101Z,2026-09-21T19:18:56.362018Z,1790018299.349101,1790018336.362018,2659023,2659023,0,0,1,36.92,8640,65537,HYBRID_CORRELATED,1,25.34945,E7:032:E1_TEST_DOS_01
32,10,E1_TEST_DOS_02,2026-09-21T19:19:02.563092Z,2026-09-21T19:19:39.595974Z,1790018342.563092,1790018379.595974,2648088,2648088,0,0,1,36.93,60710,65537,HYBRID_CORRELATED,1,0.0,E7:032:E1_TEST_DOS_02
32,11,E1_TEST_DOS_03,2026-09-21T19:19:57.042776Z,2026-09-21T19:20:33.869003Z,1790018397.042776,1790018433.869003,2600786,2600786,0,0,1,36.73,96016,65537,HYBRID_CORRELATED,1,0.0,E7:032:E1_TEST_DOS_03
32,12,E1_TEST_EXPLOIT_01,2026-09-21T19:20:58.810551Z,2026-09-21T19:21:12.920987Z,1790018458.810551,1790018472.920987,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_EXPLOIT_01
32,13,E1_TEST_EXPLOIT_02,2026-09-21T19:21:13.502356Z,2026-09-21T19:21:23.051999Z,1790018473.502356,1790018483.051999,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_EXPLOIT_02
32,14,E1_TEST_EXPLOIT_03,2026-09-21T19:21:23.621866Z,2026-09-21T19:33:37.424851Z,1790018483.621866,1790019217.424851,71525,71523,2,0,1,733.71,0,21,RF_ONLY_REVIEW,0,,E7:032:E1_TEST_EXPLOIT_03
33,0,E1_TEST_NORMAL_01,2026-09-21T19:33:38.386949Z,2026-09-21T19:34:08.088849Z,1790019218.386949,1790019248.088849,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_NORMAL_01
33,1,E1_TEST_NORMAL_02,2026-09-21T19:34:08.590697Z,2026-09-21T19:34:38.349016Z,1790019248.590697,1790019278.349016,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_NORMAL_02
33,2,E1_TEST_NORMAL_03,2026-09-21T19:34:38.850785Z,2026-09-21T19:35:08.865935Z,1790019278.850785,1790019308.865935,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_NORMAL_03
33,3,E1_TEST_SCAN_01,2026-09-21T19:35:09.367790Z,2026-09-21T19:35:10.074962Z,1790019309.367790,1790019310.074962,1729,1729,0,0,1,0.624795,0,845,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_SCAN_01
33,4,E1_TEST_SCAN_02,2026-09-21T19:35:10.579341Z,2026-09-21T19:35:11.209935Z,1790019310.579341,1790019311.209935,1715,1715,0,0,1,0.558831,0,837,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_SCAN_02
33,5,E1_TEST_SCAN_03,2026-09-21T19:35:11.713187Z,2026-09-21T19:35:13.350904Z,1790019311.713187,1790019313.350904,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_SCAN_03
33,6,E1_TEST_BRUTE_01,2026-09-21T19:35:13.856899Z,2026-09-21T19:35:25.158911Z,1790019313.856899,1790019325.158911,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_BRUTE_01
33,7,E1_TEST_BRUTE_02,2026-09-21T19:35:25.660172Z,2026-09-21T19:35:36.813856Z,1790019325.660172,1790019336.813856,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_BRUTE_02
33,8,E1_TEST_BRUTE_03,2026-09-21T19:35:37.315048Z,2026-09-21T19:35:48.490906Z,1790019337.315048,1790019348.490906,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_BRUTE_03
33,9,E1_TEST_DOS_01,2026-09-21T19:35:48.992131Z,2026-09-21T19:36:26.073789Z,1790019348.992131,1790019386.073789,2659023,2659023,0,0,1,37.02,8640,65537,HYBRID_CORRELATED,1,25.367651,E7:033:E1_TEST_DOS_01
33,10,E1_TEST_DOS_02,2026-09-21T19:36:32.275598Z,2026-09-21T19:37:09.249889Z,1790019392.275598,1790019429.249889,2648088,2648088,0,0,1,36.91,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:033:E1_TEST_DOS_02
33,11,E1_TEST_DOS_03,2026-09-21T19:37:26.689076Z,2026-09-21T19:38:03.555371Z,1790019446.689076,1790019483.555371,2600786,2600786,0,0,1,36.77,95806,65537,HYBRID_CORRELATED,1,0.0,E7:033:E1_TEST_DOS_03
33,12,E1_TEST_EXPLOIT_01,2026-09-21T19:38:28.387462Z,2026-09-21T19:38:42.486064Z,1790019508.387462,1790019522.486064,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_EXPLOIT_01
33,13,E1_TEST_EXPLOIT_02,2026-09-21T19:38:43.068289Z,2026-09-21T19:38:52.610050Z,1790019523.068289,1790019532.610050,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_EXPLOIT_02
33,14,E1_TEST_EXPLOIT_03,2026-09-21T19:38:53.181382Z,2026-09-21T19:51:06.969923Z,1790019533.181382,1790020266.969923,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:033:E1_TEST_EXPLOIT_03
34,0,E1_TEST_NORMAL_01,2026-09-21T19:51:07.918724Z,2026-09-21T19:51:37.629882Z,1790020267.918724,1790020297.629882,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_NORMAL_01
34,1,E1_TEST_NORMAL_02,2026-09-21T19:51:38.131841Z,2026-09-21T19:52:07.885872Z,1790020298.131841,1790020327.885872,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_NORMAL_02
34,2,E1_TEST_NORMAL_03,2026-09-21T19:52:08.387605Z,2026-09-21T19:52:38.413902Z,1790020328.387605,1790020358.413902,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_NORMAL_03
34,3,E1_TEST_SCAN_01,2026-09-21T19:52:38.917096Z,2026-09-21T19:52:39.641906Z,1790020358.917096,1790020359.641906,1729,1729,0,0,1,0.624688,0,845,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_SCAN_01
34,4,E1_TEST_SCAN_02,2026-09-21T19:52:40.145130Z,2026-09-21T19:52:40.790949Z,1790020360.145130,1790020360.790949,1715,1715,0,0,1,0.558802,0,837,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_SCAN_02
34,5,E1_TEST_SCAN_03,2026-09-21T19:52:41.296268Z,2026-09-21T19:52:42.935179Z,1790020361.296268,1790020362.935179,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_SCAN_03
34,6,E1_TEST_BRUTE_01,2026-09-21T19:52:43.438490Z,2026-09-21T19:52:54.740816Z,1790020363.438490,1790020374.740816,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_BRUTE_01
34,7,E1_TEST_BRUTE_02,2026-09-21T19:52:55.242078Z,2026-09-21T19:53:06.379997Z,1790020375.242078,1790020386.379997,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_BRUTE_02
34,8,E1_TEST_BRUTE_03,2026-09-21T19:53:06.881212Z,2026-09-21T19:53:18.074023Z,1790020386.881212,1790020398.074023,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_BRUTE_03
34,9,E1_TEST_DOS_01,2026-09-21T19:53:18.575859Z,2026-09-21T19:53:55.531929Z,1790020398.575859,1790020435.531929,2659023,2659023,0,0,1,36.85,8640,65537,HYBRID_CORRELATED,1,25.247924,E7:034:E1_TEST_DOS_01
34,10,E1_TEST_DOS_02,2026-09-21T19:54:01.714071Z,2026-09-21T19:54:38.727683Z,1790020441.714071,1790020478.727683,2648088,2648088,0,0,1,36.91,60710,65537,HYBRID_CORRELATED,1,0.0,E7:034:E1_TEST_DOS_02
34,11,E1_TEST_DOS_03,2026-09-21T19:54:56.177733Z,2026-09-21T19:55:32.976705Z,1790020496.177733,1790020532.976705,2600786,2600786,0,0,1,36.71,95806,65537,HYBRID_CORRELATED,1,0.0,E7:034:E1_TEST_DOS_03
34,12,E1_TEST_EXPLOIT_01,2026-09-21T19:55:57.904733Z,2026-09-21T19:56:12.003040Z,1790020557.904733,1790020572.003040,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_EXPLOIT_01
34,13,E1_TEST_EXPLOIT_02,2026-09-21T19:56:12.594446Z,2026-09-21T19:56:22.119000Z,1790020572.594446,1790020582.119000,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_EXPLOIT_02
34,14,E1_TEST_EXPLOIT_03,2026-09-21T19:56:22.693290Z,2026-09-21T20:08:36.496000Z,1790020582.693290,1790021316.496000,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:034:E1_TEST_EXPLOIT_03
35,0,E1_TEST_NORMAL_01,2026-09-21T20:08:37.445384Z,2026-09-21T20:09:07.140890Z,1790021317.445384,1790021347.140890,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_NORMAL_01
35,1,E1_TEST_NORMAL_02,2026-09-21T20:09:07.642628Z,2026-09-21T20:09:37.411944Z,1790021347.642628,1790021377.411944,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_NORMAL_02
35,2,E1_TEST_NORMAL_03,2026-09-21T20:09:37.913763Z,2026-09-21T20:10:07.936923Z,1790021377.913763,1790021407.936923,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_NORMAL_03
35,3,E1_TEST_SCAN_01,2026-09-21T20:10:08.438996Z,2026-09-21T20:10:09.154009Z,1790021408.438996,1790021409.154009,1729,1729,0,0,1,0.625087,0,845,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_SCAN_01
35,4,E1_TEST_SCAN_02,2026-09-21T20:10:09.657253Z,2026-09-21T20:10:10.302887Z,1790021409.657253,1790021410.302887,1715,1715,0,0,1,0.558768,0,837,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_SCAN_02
35,5,E1_TEST_SCAN_03,2026-09-21T20:10:10.806164Z,2026-09-21T20:10:12.446908Z,1790021410.806164,1790021412.446908,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_SCAN_03
35,6,E1_TEST_BRUTE_01,2026-09-21T20:10:12.950309Z,2026-09-21T20:10:24.240876Z,1790021412.950309,1790021424.240876,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_BRUTE_01
35,7,E1_TEST_BRUTE_02,2026-09-21T20:10:24.742124Z,2026-09-21T20:10:35.886805Z,1790021424.742124,1790021435.886805,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_BRUTE_02
35,8,E1_TEST_BRUTE_03,2026-09-21T20:10:36.388154Z,2026-09-21T20:10:47.557895Z,1790021436.388154,1790021447.557895,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_BRUTE_03
35,9,E1_TEST_DOS_01,2026-09-21T20:10:48.059771Z,2026-09-21T20:11:25.093137Z,1790021448.059771,1790021485.093137,2659023,2659023,0,0,1,36.95,8640,65537,HYBRID_CORRELATED,1,25.344722,E7:035:E1_TEST_DOS_01
35,10,E1_TEST_DOS_02,2026-09-21T20:11:31.284588Z,2026-09-21T20:12:08.290154Z,1790021491.284588,1790021528.290154,2648088,2648088,0,0,1,36.92,60710,65537,HYBRID_CORRELATED,1,0.0,E7:035:E1_TEST_DOS_02
35,11,E1_TEST_DOS_03,2026-09-21T20:12:25.737388Z,2026-09-21T20:13:02.631009Z,1790021545.737388,1790021582.631009,2600786,2600786,0,0,1,36.79,95806,65537,HYBRID_CORRELATED,1,0.0,E7:035:E1_TEST_DOS_03
35,12,E1_TEST_EXPLOIT_01,2026-09-21T20:13:27.596066Z,2026-09-21T20:13:41.700069Z,1790021607.596066,1790021621.700069,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_EXPLOIT_01
35,13,E1_TEST_EXPLOIT_02,2026-09-21T20:13:42.280663Z,2026-09-21T20:13:51.826017Z,1790021622.280663,1790021631.826017,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_EXPLOIT_02
35,14,E1_TEST_EXPLOIT_03,2026-09-21T20:13:52.399853Z,2026-09-21T20:26:06.195835Z,1790021632.399853,1790022366.195835,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:035:E1_TEST_EXPLOIT_03
36,0,E1_TEST_NORMAL_01,2026-09-21T20:26:07.149342Z,2026-09-21T20:26:36.862886Z,1790022367.149342,1790022396.862886,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_NORMAL_01
36,1,E1_TEST_NORMAL_02,2026-09-21T20:26:37.364635Z,2026-09-21T20:27:07.141817Z,1790022397.364635,1790022427.141817,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_NORMAL_02
36,2,E1_TEST_NORMAL_03,2026-09-21T20:27:07.643481Z,2026-09-21T20:27:37.646866Z,1790022427.643481,1790022457.646866,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_NORMAL_03
36,3,E1_TEST_SCAN_01,2026-09-21T20:27:38.148758Z,2026-09-21T20:27:38.864859Z,1790022458.148758,1790022458.864859,1729,1729,0,0,1,0.624679,0,845,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_SCAN_01
36,4,E1_TEST_SCAN_02,2026-09-21T20:27:39.369162Z,2026-09-21T20:27:40.025925Z,1790022459.369162,1790022460.025925,1715,1715,0,0,1,0.558922,0,837,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_SCAN_02
36,5,E1_TEST_SCAN_03,2026-09-21T20:27:40.529702Z,2026-09-21T20:27:42.170966Z,1790022460.529702,1790022462.170966,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_SCAN_03
36,6,E1_TEST_BRUTE_01,2026-09-21T20:27:42.674370Z,2026-09-21T20:27:53.959858Z,1790022462.674370,1790022473.959858,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_BRUTE_01
36,7,E1_TEST_BRUTE_02,2026-09-21T20:27:54.461895Z,2026-09-21T20:28:05.628824Z,1790022474.461895,1790022485.628824,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_BRUTE_02
36,8,E1_TEST_BRUTE_03,2026-09-21T20:28:06.130120Z,2026-09-21T20:28:17.312901Z,1790022486.130120,1790022497.312901,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_BRUTE_03
36,9,E1_TEST_DOS_01,2026-09-21T20:28:17.814978Z,2026-09-21T20:28:54.966635Z,1790022497.814978,1790022534.966635,2659023,2659023,0,0,1,37.07,8640,65537,HYBRID_CORRELATED,1,25.434422,E7:036:E1_TEST_DOS_01
36,10,E1_TEST_DOS_02,2026-09-21T20:29:01.160419Z,2026-09-21T20:29:38.323768Z,1790022541.160419,1790022578.323768,2648088,2648088,0,0,1,37.09,60806,65537,HYBRID_CORRELATED,1,0.0,E7:036:E1_TEST_DOS_02
36,11,E1_TEST_DOS_03,2026-09-21T20:29:55.812031Z,2026-09-21T20:30:32.710993Z,1790022595.812031,1790022632.710993,2600786,2600786,0,0,1,36.79,96138,65537,HYBRID_CORRELATED,1,0.0,E7:036:E1_TEST_DOS_03
36,12,E1_TEST_EXPLOIT_01,2026-09-21T20:30:57.765380Z,2026-09-21T20:31:11.889002Z,1790022657.765380,1790022671.889002,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_EXPLOIT_01
36,13,E1_TEST_EXPLOIT_02,2026-09-21T20:31:12.470323Z,2026-09-21T20:31:22.039027Z,1790022672.470323,1790022682.039027,20747,20747,0,0,1,9.47,0,2072,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_EXPLOIT_02
36,14,E1_TEST_EXPLOIT_03,2026-09-21T20:31:22.607383Z,2026-09-21T20:43:36.406920Z,1790022682.607383,1790023416.406920,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:036:E1_TEST_EXPLOIT_03
37,0,E1_TEST_NORMAL_01,2026-09-21T20:43:37.347152Z,2026-09-21T20:44:07.036969Z,1790023417.347152,1790023447.036969,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_NORMAL_01
37,1,E1_TEST_NORMAL_02,2026-09-21T20:44:07.538785Z,2026-09-21T20:44:37.320916Z,1790023447.538785,1790023477.320916,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_NORMAL_02
37,2,E1_TEST_NORMAL_03,2026-09-21T20:44:37.822728Z,2026-09-21T20:45:07.830854Z,1790023477.822728,1790023507.830854,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_NORMAL_03
37,3,E1_TEST_SCAN_01,2026-09-21T20:45:08.332685Z,2026-09-21T20:45:09.030970Z,1790023508.332685,1790023509.030970,1729,1729,0,0,1,0.624573,0,845,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_SCAN_01
37,4,E1_TEST_SCAN_02,2026-09-21T20:45:09.534354Z,2026-09-21T20:45:10.147934Z,1790023509.534354,1790023510.147934,1715,1715,0,0,1,0.558863,0,837,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_SCAN_02
37,5,E1_TEST_SCAN_03,2026-09-21T20:45:10.653739Z,2026-09-21T20:45:12.290955Z,1790023510.653739,1790023512.290955,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_SCAN_03
37,6,E1_TEST_BRUTE_01,2026-09-21T20:45:12.796855Z,2026-09-21T20:45:24.090839Z,1790023512.796855,1790023524.090839,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_BRUTE_01
37,7,E1_TEST_BRUTE_02,2026-09-21T20:45:24.592905Z,2026-09-21T20:45:35.743028Z,1790023524.592905,1790023535.743028,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_BRUTE_02
37,8,E1_TEST_BRUTE_03,2026-09-21T20:45:36.244340Z,2026-09-21T20:45:47.427912Z,1790023536.244340,1790023547.427912,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_BRUTE_03
37,9,E1_TEST_DOS_01,2026-09-21T20:45:47.929128Z,2026-09-21T20:46:25.002792Z,1790023547.929128,1790023585.002792,2659023,2659023,0,0,1,36.99,8812,65537,HYBRID_CORRELATED,1,3.696226,E7:037:E1_TEST_DOS_01
37,10,E1_TEST_DOS_02,2026-09-21T20:46:31.260963Z,2026-09-21T20:47:08.335674Z,1790023591.260963,1790023628.335674,2648088,2648088,0,0,1,36.97,60910,65537,HYBRID_CORRELATED,1,0.0,E7:037:E1_TEST_DOS_02
37,11,E1_TEST_DOS_03,2026-09-21T20:47:25.954308Z,2026-09-21T20:48:02.825799Z,1790023645.954308,1790023682.825799,2600786,2600786,0,0,1,36.78,95996,65537,HYBRID_CORRELATED,1,1e-06,E7:037:E1_TEST_DOS_03
37,12,E1_TEST_EXPLOIT_01,2026-09-21T20:48:27.702429Z,2026-09-21T20:48:41.815974Z,1790023707.702429,1790023721.815974,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_EXPLOIT_01
37,13,E1_TEST_EXPLOIT_02,2026-09-21T20:48:42.402126Z,2026-09-21T20:48:51.935086Z,1790023722.402126,1790023731.935086,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_EXPLOIT_02
37,14,E1_TEST_EXPLOIT_03,2026-09-21T20:48:52.505531Z,2026-09-21T21:01:06.286905Z,1790023732.505531,1790024466.286905,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:037:E1_TEST_EXPLOIT_03
38,0,E1_TEST_NORMAL_01,2026-09-21T21:01:07.238742Z,2026-09-21T21:01:36.943873Z,1790024467.238742,1790024496.943873,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_NORMAL_01
38,1,E1_TEST_NORMAL_02,2026-09-21T21:01:37.445656Z,2026-09-21T21:02:07.219909Z,1790024497.445656,1790024527.219909,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_NORMAL_02
38,2,E1_TEST_NORMAL_03,2026-09-21T21:02:07.721693Z,2026-09-21T21:02:37.751843Z,1790024527.721693,1790024557.751843,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_NORMAL_03
38,3,E1_TEST_SCAN_01,2026-09-21T21:02:38.253736Z,2026-09-21T21:02:38.941853Z,1790024558.253736,1790024558.941853,1729,1729,0,0,1,0.624656,0,845,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_SCAN_01
38,4,E1_TEST_SCAN_02,2026-09-21T21:02:39.445151Z,2026-09-21T21:02:40.086972Z,1790024559.445151,1790024560.086972,1715,1715,0,0,1,0.558794,0,837,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_SCAN_02
38,5,E1_TEST_SCAN_03,2026-09-21T21:02:40.590188Z,2026-09-21T21:02:42.233951Z,1790024560.590188,1790024562.233951,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_SCAN_03
38,6,E1_TEST_BRUTE_01,2026-09-21T21:02:42.737459Z,2026-09-21T21:02:54.012911Z,1790024562.737459,1790024574.012911,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_BRUTE_01
38,7,E1_TEST_BRUTE_02,2026-09-21T21:02:54.514152Z,2026-09-21T21:03:05.651882Z,1790024574.514152,1790024585.651882,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_BRUTE_02
38,8,E1_TEST_BRUTE_03,2026-09-21T21:03:06.153132Z,2026-09-21T21:03:17.340018Z,1790024586.153132,1790024597.340018,214,214,0,0,1,11.1,0,6,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_BRUTE_03
38,9,E1_TEST_DOS_01,2026-09-21T21:03:17.841306Z,2026-09-21T21:03:54.883343Z,1790024597.841306,1790024634.883343,2659023,2659023,0,0,1,36.95,8640,65537,HYBRID_CORRELATED,1,25.374876,E7:038:E1_TEST_DOS_01
38,10,E1_TEST_DOS_02,2026-09-21T21:04:01.076445Z,2026-09-21T21:04:38.124685Z,1790024641.076445,1790024678.124685,2648088,2648088,0,0,1,36.95,60710,65537,HYBRID_CORRELATED,1,1e-06,E7:038:E1_TEST_DOS_02
38,11,E1_TEST_DOS_03,2026-09-21T21:04:55.563894Z,2026-09-21T21:05:32.433514Z,1790024695.563894,1790024732.433514,2600786,2600786,0,0,1,36.79,95806,65537,HYBRID_CORRELATED,1,0.0,E7:038:E1_TEST_DOS_03
38,12,E1_TEST_EXPLOIT_01,2026-09-21T21:05:57.352800Z,2026-09-21T21:06:11.461019Z,1790024757.352800,1790024771.461019,23669,23666,3,0,1,14.02,0,2318,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_EXPLOIT_01
38,13,E1_TEST_EXPLOIT_02,2026-09-21T21:06:12.046465Z,2026-09-21T21:06:21.593049Z,1790024772.046465,1790024781.593049,20747,20747,0,0,1,9.46,0,2072,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_EXPLOIT_02
38,14,E1_TEST_EXPLOIT_03,2026-09-21T21:06:22.164346Z,2026-09-21T21:18:35.938918Z,1790024782.164346,1790025515.938918,71525,71523,2,0,1,733.7,0,21,RF_ONLY_REVIEW,0,,E7:038:E1_TEST_EXPLOIT_03
39,0,E1_TEST_NORMAL_01,2026-09-21T21:18:36.895603Z,2026-09-21T21:19:06.605914Z,1790025516.895603,1790025546.605914,333,333,0,0,1,29.62,0,31,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_NORMAL_01
39,1,E1_TEST_NORMAL_02,2026-09-21T21:19:07.107774Z,2026-09-21T21:19:36.861887Z,1790025547.107774,1790025576.861887,333,333,0,0,1,29.68,0,31,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_NORMAL_02
39,2,E1_TEST_NORMAL_03,2026-09-21T21:19:37.363651Z,2026-09-21T21:20:07.378924Z,1790025577.363651,1790025607.378924,336,336,0,0,1,29.93,0,31,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_NORMAL_03
39,3,E1_TEST_SCAN_01,2026-09-21T21:20:07.882195Z,2026-09-21T21:20:08.581894Z,1790025607.882195,1790025608.581894,1729,1729,0,0,1,0.624717,0,845,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_SCAN_01
39,4,E1_TEST_SCAN_02,2026-09-21T21:20:09.085862Z,2026-09-21T21:20:09.735936Z,1790025609.085862,1790025609.735936,1715,1715,0,0,1,0.559143,0,837,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_SCAN_02
39,5,E1_TEST_SCAN_03,2026-09-21T21:20:10.239281Z,2026-09-21T21:20:11.874972Z,1790025610.239281,1790025611.874972,1760,1760,0,0,1,1.55,0,861,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_SCAN_03
39,6,E1_TEST_BRUTE_01,2026-09-21T21:20:12.378305Z,2026-09-21T21:20:23.655993Z,1790025612.378305,1790025623.655993,207,207,0,0,1,11.2,0,6,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_BRUTE_01
39,7,E1_TEST_BRUTE_02,2026-09-21T21:20:24.158171Z,2026-09-21T21:20:35.299984Z,1790025624.158171,1790025635.299984,216,216,0,0,1,11.06,0,6,RF_ONLY_REVIEW,0,,E7:039:E1_TEST_BRUTE_02
